Date,Open,High,Low,Close,Volume,Adj Close
2015-12-31,1.95,2.10,2.10,2.10,2000.00,0.00
2015-12-30,1.85,2.05,1.90,1.95,161000.00,0.00
2015-12-29,1.75,1.90,1.85,1.85,67100.00,0.00
2015-12-28,1.60,1.75,1.75,1.75,100.00,0.00
2015-12-24,1.60,1.60,1.60,1.60,0.00,0.00
2015-12-24,1.60,1.60,1.60,1.60,0.00,0.00
2015-12-23,1.75,1.80,1.60,1.60,207100.00,0.00
2015-12-22,1.85,2.00,1.75,1.75,190900.00,0.00
2015-12-21,1.90,1.90,1.75,1.85,107200.00,0.00
2015-12-18,1.90,2.05,1.75,1.90,87200.00,0.00
2015-12-18,1.90,2.05,1.75,1.90,87200.00,0.00
2015-12-17,2.00,2.05,1.90,1.90,98300.00,0.00
2015-12-17,2.00,2.05,1.90,1.90,98300.00,0.00
2015-12-16,2.05,2.10,2.00,2.00,51900.00,0.00
2015-12-16,2.05,2.10,2.00,2.00,51900.00,0.00
2015-12-15,1.95,2.10,2.05,2.05,25700.00,0.00
2015-12-15,1.95,2.10,2.05,2.05,25700.00,0.00
2015-12-14,1.95,2.10,1.95,1.95,15500.00,0.00
2015-12-14,1.95,2.10,1.95,1.95,15500.00,0.00
2015-12-11,2.10,2.20,1.95,1.95,1250000.00,0.00
2015-12-11,2.10,2.20,1.95,1.95,1250000.00,0.00
2015-12-10,1.95,2.10,2.10,2.10,143700.00,0.00
2015-12-10,1.95,2.10,2.10,2.10,143700.00,0.00
2015-12-09,1.95,2.10,1.90,1.95,189000.00,0.00
2015-12-09,1.95,2.10,1.90,1.95,189000.00,0.00
2015-12-08,1.80,1.95,1.95,1.95,300.00,0.00
2015-12-08,1.80,1.95,1.95,1.95,300.00,0.00
2015-12-07,1.65,1.85,1.75,1.80,5200.00,0.00
2015-12-07,1.65,1.85,1.75,1.80,5200.00,0.00
2015-12-04,1.60,1.75,1.45,1.65,56500.00,0.00
2015-12-04,1.60,1.75,1.45,1.65,56500.00,0.00
2015-12-03,1.60,1.75,1.45,1.60,274600.00,0.00
2015-12-03,1.60,1.75,1.45,1.60,274600.00,0.00
2015-12-02,1.75,1.70,1.60,1.60,505000.00,0.00
2015-12-02,1.75,1.70,1.60,1.60,505000.00,0.00
2015-12-01,2.15,2.10,1.75,1.75,146200.00,0.00
2015-12-01,2.15,2.10,1.75,1.75,146200.00,0.00
2015-11-30,2.35,2.30,2.15,2.15,70500.00,0.00
2015-11-30,2.35,2.30,2.15,2.15,70500.00,0.00
2015-11-27,2.50,2.75,2.30,2.35,144000.00,0.00
2015-11-27,2.50,2.75,2.30,2.35,144000.00,0.00
2015-11-25,2.75,2.75,2.50,2.50,72700.00,0.00
2015-11-25,2.75,2.75,2.50,2.50,72700.00,0.00
2015-11-25,2.75,2.75,2.50,2.50,72700.00,0.00
2015-11-25,2.75,2.75,2.50,2.50,72700.00,0.00
2015-11-24,2.90,2.90,2.75,2.75,21100.00,0.00
2015-11-24,2.90,2.90,2.75,2.75,21100.00,0.00
2015-11-23,3.05,3.05,2.90,2.90,12000.00,0.00
2015-11-23,3.05,3.05,2.90,2.90,12000.00,0.00
2015-11-20,3.25,3.45,3.00,3.05,21500.00,0.00
2015-11-20,3.25,3.45,3.00,3.05,21500.00,0.00
2015-11-19,3.45,3.50,3.10,3.25,51800.00,0.00
2015-11-19,3.45,3.50,3.10,3.25,51800.00,0.00
2015-11-18,3.65,3.70,3.30,3.45,105300.00,0.00
2015-11-18,3.65,3.70,3.30,3.45,105300.00,0.00
2015-11-17,3.70,4.00,3.55,3.65,57100.00,0.00
2015-11-17,3.70,4.00,3.55,3.65,57100.00,0.00
2015-11-16,3.50,3.80,3.65,3.70,20500.00,0.00
2015-11-16,3.50,3.80,3.65,3.70,20500.00,0.00
2015-11-13,3.55,3.70,3.50,3.50,708700.00,0.00
2015-11-13,3.55,3.70,3.50,3.50,708700.00,0.00
2015-11-12,3.40,3.70,3.50,3.55,143500.00,0.00
2015-11-12,3.40,3.70,3.50,3.55,143500.00,0.00
2015-11-11,3.10,3.40,3.40,3.40,42900.00,0.00
2015-11-11,3.10,3.40,3.40,3.40,42900.00,0.00
2015-11-10,2.85,3.10,3.10,3.10,3200.00,0.00
2015-11-10,2.85,3.10,3.10,3.10,3200.00,0.00
2015-11-09,2.75,2.90,2.85,2.85,28100.00,0.00
2015-11-09,2.75,2.90,2.85,2.85,28100.00,0.00
2015-11-06,2.50,2.75,2.75,2.75,8200.00,0.00
2015-11-06,2.50,2.75,2.75,2.75,8200.00,0.00
2015-11-05,2.30,2.50,2.50,2.50,7100.00,0.00
2015-11-05,2.30,2.50,2.50,2.50,7100.00,0.00
2015-11-04,2.20,2.40,2.30,2.30,4500.00,0.00
2015-11-04,2.20,2.40,2.30,2.30,4500.00,0.00
2015-11-03,2.20,2.20,2.20,2.20,0.00,0.00
2015-11-03,2.20,2.20,2.20,2.20,0.00,0.00
2015-11-02,2.20,2.40,2.20,2.20,74400.00,0.00
2015-11-02,2.20,2.40,2.20,2.20,74400.00,0.00
2015-10-30,2.20,2.20,2.20,2.20,16400.00,0.00
2015-10-30,2.20,2.20,2.20,2.20,16400.00,0.00
2015-10-29,2.15,2.20,2.20,2.20,3100.00,0.00
2015-10-29,2.15,2.20,2.20,2.20,3100.00,0.00
2015-10-28,2.15,2.30,2.15,2.15,49700.00,0.00
2015-10-28,2.15,2.30,2.15,2.15,49700.00,0.00
2015-10-27,2.25,2.30,2.15,2.15,24900.00,0.00
2015-10-27,2.25,2.30,2.15,2.15,24900.00,0.00
2015-10-26,2.35,2.30,2.20,2.25,44000.00,0.00
2015-10-26,2.35,2.30,2.20,2.25,44000.00,0.00
2015-10-23,2.25,2.45,2.30,2.35,6500.00,0.00
2015-10-23,2.25,2.45,2.30,2.35,6500.00,0.00
2015-10-22,2.30,2.40,2.20,2.25,35200.00,0.00
2015-10-22,2.30,2.40,2.20,2.25,35200.00,0.00
2015-10-21,2.35,2.45,2.20,2.30,11200.00,0.00
2015-10-21,2.35,2.45,2.20,2.30,11200.00,0.00
2015-10-19,2.50,2.55,2.30,2.35,19800.00,0.00
2015-10-19,2.50,2.55,2.30,2.35,19800.00,0.00
2015-10-19,2.50,2.55,2.30,2.35,19800.00,0.00
2015-10-19,2.50,2.55,2.30,2.35,19800.00,0.00
2015-10-16,2.50,2.50,2.50,2.50,13200.00,0.00
2015-10-16,2.50,2.50,2.50,2.50,13200.00,0.00
2015-10-16,2.50,2.50,2.50,2.50,13200.00,0.00
2015-10-16,2.50,2.50,2.50,2.50,13200.00,0.00
2015-10-15,2.60,2.60,2.50,2.50,14500.00,0.00
2015-10-15,2.60,2.60,2.50,2.50,14500.00,0.00
2015-10-15,2.60,2.60,2.50,2.50,14500.00,0.00
2015-10-15,2.60,2.60,2.50,2.50,14500.00,0.00
2015-10-14,2.70,2.85,2.50,2.60,16100.00,0.00
2015-10-14,2.70,2.85,2.50,2.60,16100.00,0.00
2015-10-14,2.70,2.85,2.50,2.60,16100.00,0.00
2015-10-14,2.70,2.85,2.50,2.60,16100.00,0.00
2015-10-14,2.70,2.85,2.50,2.60,16100.00,0.00
2015-10-13,3.00,3.00,2.70,2.70,27800.00,0.00
2015-10-13,3.00,3.00,2.70,2.70,27800.00,0.00
2015-10-13,3.00,3.00,2.70,2.70,27800.00,0.00
2015-10-13,3.00,3.00,2.70,2.70,27800.00,0.00
2015-10-13,3.00,3.00,2.70,2.70,27800.00,0.00
2015-10-12,3.10,3.05,3.00,3.00,26700.00,0.00
2015-10-12,3.10,3.05,3.00,3.00,26700.00,0.00
2015-10-12,3.10,3.05,3.00,3.00,26700.00,0.00
