Date,Open,High,Low,Close,Volume,Adj Close
2015-12-31,200.00,200.00,200.00,200.00,0.00,0.00
2015-12-30,200.00,200.00,200.00,200.00,0.00,0.00
2015-12-29,193.00,200.00,200.00,200.00,100.00,0.00
2015-12-28,193.00,193.00,193.00,193.00,0.00,0.00
2015-12-24,193.00,193.00,193.00,193.00,0.00,0.00
2015-12-23,193.00,193.00,193.00,193.00,0.00,0.00
2015-12-22,178.00,195.00,188.00,193.00,3400.00,0.00
2015-12-21,172.00,178.00,178.00,178.00,100.00,0.00
2015-12-18,172.00,172.00,172.00,172.00,0.00,0.00
2015-12-17,172.00,172.00,172.00,172.00,0.00,0.00
2015-12-16,172.00,172.00,172.00,172.00,0.00,0.00
2015-12-15,172.00,172.00,172.00,172.00,0.00,0.00
2015-12-14,172.00,172.00,172.00,172.00,0.00,0.00
2015-12-11,172.00,172.00,172.00,172.00,0.00,0.00
2015-12-10,172.00,172.00,172.00,172.00,0.00,0.00
2015-12-09,157.00,172.00,172.00,172.00,100.00,0.00
2015-12-08,157.00,157.00,157.00,157.00,500.00,0.00
2015-12-07,157.00,157.00,157.00,157.00,0.00,0.00
2015-12-04,157.00,157.00,157.00,157.00,0.00,0.00
2015-12-03,174.00,157.00,157.00,157.00,2300.00,0.00
2015-12-02,174.00,174.00,174.00,174.00,0.00,0.00
2015-12-01,174.00,174.00,174.00,174.00,0.00,0.00
2015-11-30,174.00,174.00,174.00,174.00,0.00,0.00
2015-11-27,174.00,174.00,174.00,174.00,0.00,0.00
2015-11-25,174.00,174.00,174.00,174.00,0.00,0.00
2015-11-24,174.00,174.00,174.00,174.00,500.00,0.00
2015-11-23,174.00,174.00,174.00,174.00,0.00,0.00
2015-11-20,174.00,174.00,174.00,174.00,0.00,0.00
2015-11-19,175.00,175.00,172.00,174.00,3200.00,0.00
2015-11-18,175.00,175.00,175.00,175.00,4600.00,0.00
2015-11-17,175.00,175.00,175.00,175.00,100.00,0.00
2015-11-16,175.00,175.00,175.00,175.00,0.00,0.00
2015-11-13,175.00,175.00,175.00,175.00,0.00,0.00
2015-11-12,175.00,175.00,175.00,175.00,0.00,0.00
2015-11-11,175.00,175.00,175.00,175.00,0.00,0.00
2015-11-10,175.00,175.00,175.00,175.00,0.00,0.00
2015-11-09,175.00,175.00,175.00,175.00,0.00,0.00
2015-11-06,175.00,175.00,175.00,175.00,0.00,0.00
2015-11-05,175.00,175.00,175.00,175.00,0.00,0.00
2015-11-04,175.00,175.00,175.00,175.00,0.00,0.00
2015-11-03,175.00,175.00,175.00,175.00,0.00,0.00
2015-11-02,175.00,175.00,175.00,175.00,0.00,0.00
2015-10-30,179.00,175.00,175.00,175.00,100.00,0.00
2015-10-29,179.00,180.00,179.00,179.00,1400.00,0.00
2015-10-28,179.00,179.00,179.00,179.00,0.00,0.00
2015-10-27,179.00,179.00,179.00,179.00,0.00,0.00
2015-10-26,175.00,180.00,175.00,179.00,1100.00,0.00
2015-10-23,175.00,175.00,175.00,175.00,0.00,0.00
2015-10-22,175.00,175.00,175.00,175.00,0.00,0.00
2015-10-21,182.00,175.00,175.00,175.00,100.00,0.00
2015-10-19,182.00,182.00,182.00,182.00,0.00,0.00
2015-10-16,182.00,182.00,182.00,182.00,100.00,0.00
2015-10-15,182.00,182.00,182.00,182.00,0.00,0.00
2015-10-14,182.00,182.00,182.00,182.00,0.00,0.00
2015-10-13,182.00,182.00,182.00,182.00,0.00,0.00
2015-10-12,182.00,182.00,182.00,182.00,0.00,0.00
2015-10-09,182.00,182.00,182.00,182.00,0.00,0.00
2015-10-08,182.00,182.00,182.00,182.00,100.00,0.00
2015-10-07,182.00,182.00,182.00,182.00,0.00,0.00
2015-10-05,198.00,183.00,180.00,182.00,1700.00,0.00
2015-10-02,198.00,198.00,198.00,198.00,0.00,0.00
2015-10-01,198.00,198.00,198.00,198.00,0.00,0.00
