Date,Open,High,Low,Close,Volume,Adj Close
2015-12-31,22.50,22.25,22.25,22.25,21100.00,0.00
2015-12-30,22.25,23.00,22.00,22.50,87100.00,0.00
2015-12-29,21.75,23.00,22.00,22.25,41800.00,0.00
2015-12-28,21.50,22.00,21.75,21.75,35200.00,0.00
2015-12-24,21.50,22.00,21.50,21.50,12800.00,0.00
2015-12-24,21.50,22.00,21.50,21.50,12800.00,0.00
2015-12-23,21.50,21.75,21.50,21.50,19600.00,0.00
2015-12-22,21.25,21.75,21.25,21.50,12200.00,0.00
2015-12-21,21.25,21.75,21.25,21.25,12100.00,0.00
2015-12-18,21.50,21.50,21.00,21.25,11500.00,0.00
2015-12-18,21.50,21.50,21.00,21.25,11500.00,0.00
2015-12-17,21.50,21.75,21.25,21.50,58700.00,0.00
2015-12-17,21.50,21.75,21.25,21.50,58700.00,0.00
2015-12-16,21.75,22.00,21.25,21.50,34100000.00,0.00
2015-12-16,21.75,22.00,21.25,21.50,34100000.00,0.00
2015-12-15,21.75,22.00,21.75,21.75,26300.00,0.00
2015-12-15,21.75,22.00,21.75,21.75,26300.00,0.00
2015-12-14,21.75,23.00,21.50,21.75,48500.00,0.00
2015-12-14,21.75,23.00,21.50,21.75,48500.00,0.00
2015-12-11,22.00,22.00,21.50,21.75,44500.00,0.00
2015-12-11,22.00,22.00,21.50,21.75,44500.00,0.00
2015-12-10,22.50,23.00,21.50,22.00,50700.00,0.00
2015-12-10,22.50,23.00,21.50,22.00,50700.00,0.00
2015-12-09,22.75,22.75,22.25,22.50,35200.00,0.00
2015-12-09,22.75,22.75,22.25,22.50,35200.00,0.00
2015-12-08,22.75,23.00,22.75,22.75,79600.00,0.00
2015-12-08,22.75,23.00,22.75,22.75,79600.00,0.00
2015-12-07,22.75,23.00,22.50,22.75,51800.00,0.00
2015-12-07,22.75,23.00,22.50,22.75,51800.00,0.00
2015-12-04,22.75,23.00,22.75,22.75,16200.00,0.00
2015-12-04,22.75,23.00,22.75,22.75,16200.00,0.00
2015-12-03,22.75,23.00,22.25,22.75,31000.00,0.00
2015-12-03,22.75,23.00,22.25,22.75,31000.00,0.00
2015-12-02,22.00,23.50,22.25,22.75,2100.00,0.00
2015-12-02,22.00,23.50,22.25,22.75,2100.00,0.00
2015-12-01,21.25,22.75,21.75,22.00,39600.00,0.00
2015-12-01,21.25,22.75,21.75,22.00,39600.00,0.00
2015-11-30,22.50,22.75,21.00,21.25,30200.00,0.00
2015-11-30,22.50,22.75,21.00,21.25,30200.00,0.00
2015-11-27,23.25,23.50,21.75,22.50,45700.00,0.00
2015-11-27,23.25,23.50,21.75,22.50,45700.00,0.00
